polled_at_utc,station_id,num_bikes_available,num_docks_available,is_renting,is_returning,is_installed,last_reported
2026-09-12T01:02:09+00:00,6026,12,22,True,True,True,1789174916
2026-09-12T01:02:09+00:00,5431,0,20,True,True,True,1789174916
2026-09-12T01:02:09+00:00,5424,2,16,True,True,True,1789174916
2026-09-12T01:02:09+00:00,5220,6,13,True,True,True,1789174916
2026-09-12T01:02:09+00:00,5217,10,19,True,True,True,1789174916
2026-09-12T01:02:09+00:00,5113,9,3,True,True,True,1789174916
2026-09-12T01:02:09+00:00,4683,2,17,True,True,True,1789174916
2026-09-12T01:02:09+00:00,4552,14,4,True,True,True,1789174916
2026-09-12T01:02:09+00:00,3725,10,8,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2358,5,8,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2357,19,5,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2355,2,9,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2351,9,8,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2350,17,6,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2349,4,17,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2347,10,20,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2340,2,21,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2339,17,11,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2337,8,6,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2334,10,2,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2333,5,9,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2332,7,4,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2330,11,3,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2329,10,5,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2328,8,12,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2315,12,4,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2308,7,0,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2307,1,29,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2306,0,18,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2305,2,13,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2304,16,2,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2280,13,1,True,True,True,1789174916
2026-09-12T01:02:09+00:00,2270,1,19,True,True,True,1789174916
2026-09-12T01:02:09+00:00,1919,4,2,True,True,True,1789174916
2026-09-12T01:02:09+00:00,1755,3,28,True,True,True,1789174916
2026-09-12T01:02:09+00:00,1101,21,1,True,True,True,1789174916
2026-09-12T01:02:09+00:00,1023,12,3,True,True,True,1789174916
2026-09-12T01:02:09+00:00,1009,0,10,True,True,True,1789174916
2026-09-12T01:02:09+00:00,970,7,17,True,True,True,1789174916
2026-09-12T01:02:09+00:00,787,9,3,True,True,True,1789174916
