polled_at_utc,station_id,num_bikes_available,num_docks_available,is_renting,is_returning,is_installed,last_reported
2026-09-23T00:27:04+00:00,6026,7,27,True,True,True,1790123215
2026-09-23T00:27:04+00:00,5431,1,20,True,True,True,1790123215
2026-09-23T00:27:04+00:00,5424,2,14,True,True,True,1790123215
2026-09-23T00:27:04+00:00,5220,0,19,True,True,True,1790123215
2026-09-23T00:27:04+00:00,5217,0,28,True,True,True,1790123215
2026-09-23T00:27:04+00:00,5113,8,4,True,True,True,1790123215
2026-09-23T00:27:04+00:00,4683,0,21,True,True,True,1790123215
2026-09-23T00:27:04+00:00,4552,0,18,True,True,True,1790123215
2026-09-23T00:27:04+00:00,3725,1,15,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2358,1,10,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2357,18,5,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2355,1,10,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2351,2,13,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2350,0,24,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2349,2,19,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2347,3,26,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2340,23,2,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2339,20,9,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2337,7,7,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2334,1,11,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2333,12,3,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2332,2,9,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2330,7,6,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2329,7,8,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2328,2,17,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2315,16,1,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2308,3,4,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2307,1,29,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2306,1,17,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2305,6,8,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2304,10,7,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2280,12,0,True,True,True,1790123215
2026-09-23T00:27:04+00:00,2270,4,16,True,True,True,1790123215
2026-09-23T00:27:04+00:00,1919,0,6,True,True,True,1790123215
2026-09-23T00:27:04+00:00,1755,32,1,True,True,True,1790123215
2026-09-23T00:27:04+00:00,1101,13,9,True,True,True,1790123215
2026-09-23T00:27:04+00:00,1023,6,9,True,True,True,1790123215
2026-09-23T00:27:04+00:00,1009,3,6,True,True,True,1790123215
2026-09-23T00:27:04+00:00,970,11,13,True,True,True,1790123215
2026-09-23T00:27:04+00:00,787,6,6,True,True,True,1790123215
2026-09-23T00:27:04+00:00,627,11,17,True,True,True,1790123215
2026-09-23T00:27:04+00:00,623,1,17,True,True,True,1790123215
2026-09-23T00:27:04+00:00,624,5,13,True,True,True,1790123215
2026-09-23T00:27:04+00:00,626,5,18,True,True,True,1790123215
2026-09-23T00:27:04+00:00,614,5,19,True,True,True,1790123215
2026-09-23T00:27:04+00:00,616,11,4,True,True,True,1790123215
2026-09-23T00:27:04+00:00,618,0,40,True,True,True,1790123215
2026-09-23T00:27:04+00:00,621,14,13,True,True,True,1790123215
2026-09-23T00:27:04+00:00,622,5,19,True,True,True,1790123215
2026-09-23T00:27:04+00:00,613,7,10,True,True,True,1790123215
2026-09-23T00:27:04+00:00,620,20,16,True,True,True,1790123215
2026-09-23T00:27:04+00:00,596,8,10,True,True,True,1790123215
2026-09-23T00:27:04+00:00,617,10,6,True,True,True,1790123215
2026-09-23T00:27:04+00:00,609,2,24,True,True,True,1790123215
2026-09-23T00:27:04+00:00,607,23,5,True,True,True,1790123215
2026-09-23T00:27:04+00:00,603,4,12,True,True,True,1790123215
2026-09-23T00:27:04+00:00,590,1,37,True,True,True,1790123215
2026-09-23T00:27:04+00:00,610,16,4,True,True,True,1790123215
2026-09-23T00:27:04+00:00,608,5,15,True,True,True,1790123215
2026-09-23T00:27:04+00:00,593,2,28,True,True,True,1790123215
2026-09-23T00:27:04+00:00,530,5,2,True,True,True,1790123215
2026-09-23T00:27:04+00:00,463,19,0,True,True,True,1790123215
2026-09-23T00:27:04+00:00,475,18,5,True,True,True,1790123215
2026-09-23T00:27:04+00:00,439,2,21,True,True,True,1790123215
2026-09-23T00:27:04+00:00,600,7,3,True,True,True,1790123215
2026-09-23T00:27:04+00:00,440,16,0,True,True,True,1790123215
2026-09-23T00:27:04+00:00,612,9,7,True,True,True,1790123215
2026-09-23T00:27:04+00:00,491,12,6,True,True,True,1790123215
2026-09-23T00:27:04+00:00,493,19,7,True,True,True,1790123215
2026-09-23T00:27:04+00:00,410,24,1,True,True,True,1790123215
2026-09-23T00:27:04+00:00,605,0,18,True,True,True,1790123215
2026-09-23T00:27:04+00:00,388,6,12,True,True,True,1790123215
2026-09-23T00:27:04+00:00,591,1,23,True,True,True,1790123215
2026-09-23T00:27:04+00:00,592,6,11,True,True,True,1790123215
2026-09-23T00:27:04+00:00,585,15,1,True,True,True,1790123215
2026-09-23T00:27:04+00:00,565,5,12,True,True,True,1790123215
2026-09-23T00:27:04+00:00,571,0,19,True,True,True,1790123215
2026-09-23T00:27:04+00:00,568,4,11,True,True,True,1790123215
2026-09-23T00:27:04+00:00,588,2,18,True,True,True,1790123215
2026-09-23T00:27:04+00:00,584,9,25,True,True,True,1790123215
2026-09-23T00:27:04+00:00,569,14,15,True,True,True,1790123215
2026-09-23T00:27:04+00:00,577,1,28,True,True,True,1790123215
2026-09-23T00:27:04+00:00,564,1,27,True,True,True,1790123215
2026-09-23T00:27:04+00:00,570,3,11,True,True,True,1790123215
2026-09-23T00:27:04+00:00,572,4,32,True,True,True,1790123215
2026-09-23T00:27:04+00:00,586,25,0,True,True,True,1790123215
2026-09-23T00:27:04+00:00,576,16,2,True,True,True,1790123215
2026-09-23T00:27:04+00:00,566,17,6,True,True,True,1790123215
2026-09-23T00:27:04+00:00,602,3,14,True,True,True,1790123215
2026-09-23T00:27:04+00:00,575,0,27,True,True,True,1790123215
2026-09-23T00:27:04+00:00,567,0,38,True,True,True,1790123215
2026-09-23T00:27:04+00:00,582,1,25,True,True,True,1790123215
