polled_at_utc,station_id,num_bikes_available,num_docks_available,is_renting,is_returning,is_installed,last_reported
2026-09-20T00:00:27+00:00,6026,18,17,True,True,True,1789862413
2026-09-20T00:00:27+00:00,5431,19,1,True,True,True,1789862413
2026-09-20T00:00:27+00:00,5424,0,18,True,True,True,1789862413
2026-09-20T00:00:27+00:00,5220,3,17,True,True,True,1789862413
2026-09-20T00:00:27+00:00,5217,30,0,True,True,True,1789862413
2026-09-20T00:00:27+00:00,5113,10,2,True,True,True,1789862413
2026-09-20T00:00:27+00:00,4683,0,21,True,True,True,1789862413
2026-09-20T00:00:27+00:00,4552,0,18,True,True,True,1789862413
2026-09-20T00:00:27+00:00,3725,0,17,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2358,3,10,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2357,4,19,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2355,4,7,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2351,5,12,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2350,10,13,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2349,3,18,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2347,2,27,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2340,22,3,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2339,10,18,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2337,9,5,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2334,3,9,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2333,8,7,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2332,0,12,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2330,11,0,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2329,15,0,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2328,19,1,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2315,13,5,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2308,4,2,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2307,20,10,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2306,1,17,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2305,6,8,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2304,1,17,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2280,11,1,True,True,True,1789862413
2026-09-20T00:00:27+00:00,2270,0,19,True,True,True,1789862413
2026-09-20T00:00:27+00:00,1919,0,6,True,True,True,1789862413
2026-09-20T00:00:27+00:00,1755,17,15,True,True,True,1789862413
2026-09-20T00:00:27+00:00,1101,21,1,True,True,True,1789862413
